pos_idx,ra,dec,src_index,num_matches,obs_jd,obs_date,mag,exp_duration_s,n_plates_total,n_study_plates,kp_max_02d,kp_bin,kp_label,nuclear_window
12,172.8,-60.0,6412,1,2433390.406574,1950-04-18,16.467117309570312,,3472,310,3.667,0,Quiet (<5),False
12,172.8,-60.0,6444,1,2434898.242956,1954-06-04,14.804523468017578,,3445,300,3.333,0,Quiet (<5),False
12,172.8,-60.0,6497,1,2433391.410051,1950-04-19,16.16438102722168,,3445,300,4.667,0,Quiet (<5),False
12,172.8,-60.0,6507,1,2434902.24503,1954-06-08,12.79495620727539,,3445,300,3.0,0,Quiet (<5),False
12,172.8,-60.0,6942,1,2433424.420604,1950-05-22,16.271873474121094,,3445,300,5.0,1,G1 (5),False
12,172.8,-60.0,7186,1,2433750.25292,1951-04-13,12.032878875732422,,3404,302,6.0,2,G2 (6),False
12,172.8,-60.0,7220,1,2434415.5998,1953-02-07,13.556009292602539,,3472,310,2.0,0,Quiet (<5),False
12,172.8,-60.0,7245,1,2433441.295325,1950-06-08,16.437583923339844,,3445,300,6.0,2,G2 (6),False
12,172.8,-60.0,7361,1,2433423.214223,1950-05-21,15.150650024414062,,3472,310,3.333,0,Quiet (<5),False
12,172.8,-60.0,7405,1,2434902.239809,1954-06-08,12.388327598571777,,3404,302,3.0,0,Quiet (<5),False
12,172.8,-60.0,7453,1,2433750.230402,1951-04-13,12.964743614196777,,3445,300,6.0,2,G2 (6),False
12,172.8,-60.0,7694,1,2434898.235686,1954-06-04,11.944610595703125,,3445,300,3.333,0,Quiet (<5),False
12,172.8,-60.0,7912,1,2433422.379019,1950-05-20,15.272459983825684,,3404,302,3.333,0,Quiet (<5),False
12,172.8,-60.0,7987,1,2434546.260212,1953-06-17,13.512370109558105,,3404,302,3.333,0,Quiet (<5),False
12,172.8,-60.0,8059,1,2434545.262993,1953-06-16,14.164387702941895,,3404,302,2.667,0,Quiet (<5),False
12,172.8,-60.0,8337,1,2434902.239822,1954-06-08,12.049016952514648,,3445,300,3.0,0,Quiet (<5),False
12,172.8,-60.0,8527,1,2433802.374932,1951-06-04,15.31091022491455,,3445,300,4.333,0,Quiet (<5),False
12,172.8,-60.0,8675,1,2434091.309639,1952-03-19,16.321237564086914,,3404,302,4.667,0,Quiet (<5),False
12,172.8,-60.0,8732,1,2434546.260211,1953-06-17,14.007806777954102,,3395,296,3.333,0,Quiet (<5),False
12,172.8,-60.0,8753,1,2434546.260247,1953-06-17,13.999581336975098,,3472,310,3.333,0,Quiet (<5),False
12,172.8,-60.0,8940,1,2433802.341678,1951-06-04,15.209271430969238,,3445,300,4.333,0,Quiet (<5),False
12,172.8,-60.0,9066,1,2433439.317313,1950-06-06,16.441194534301758,,3445,300,6.0,2,G2 (6),False
12,172.8,-60.0,9078,1,2434896.285873,1954-06-02,12.567334175109863,,3445,300,3.0,0,Quiet (<5),False
12,172.8,-60.0,9281,1,2434415.59983,1953-02-07,12.849357604980469,,3404,302,2.0,0,Quiet (<5),False
12,172.8,-60.0,9478,1,2434415.61922,1953-02-07,13.308870315551758,,3404,302,2.0,0,Quiet (<5),False
12,172.8,-60.0,9534,1,2433769.392455,1951-05-02,14.586030006408691,,3395,296,7.333,3,G3 (7),False
12,172.8,-60.0,9688,1,2433750.230391,1951-04-13,13.083805084228516,,3404,302,6.0,2,G2 (6),False
12,172.8,-60.0,9863,1,2434898.235655,1954-06-04,12.053535461425781,,3404,302,3.333,0,Quiet (<5),False
12,172.8,-60.0,10062,1,2434902.272015,1954-06-08,12.616986274719238,,3445,300,3.0,0,Quiet (<5),False
12,172.8,-60.0,10152,1,2433769.392495,1951-05-02,14.97618293762207,,3472,310,7.333,3,G3 (7),False
12,172.8,-60.0,10180,1,2433769.392469,1951-05-02,15.138650894165039,,3404,302,7.333,3,G3 (7),False
12,172.8,-60.0,10217,1,2433441.295304,1950-06-08,16.321348190307617,,3445,300,6.0,2,G2 (6),False
12,172.8,-60.0,10809,1,2434902.239803,1954-06-08,12.369227409362793,,3404,302,3.0,0,Quiet (<5),False
12,172.8,-60.0,11000,1,2434902.239839,1954-06-08,12.169316291809082,,3472,310,3.0,0,Quiet (<5),False
12,172.8,-60.0,11016,1,2434415.599809,1953-02-07,13.544631004333496,,3472,310,2.0,0,Quiet (<5),False
12,172.8,-60.0,11049,1,2434902.239804,1954-06-08,12.311885833740234,,3395,296,3.0,0,Quiet (<5),False
12,172.8,-60.0,11333,1,2434415.599832,1953-02-07,13.438224792480469,,3404,302,2.0,0,Quiet (<5),False
12,172.8,-60.0,11344,1,2433437.255828,1950-06-04,15.910792350769043,,3404,302,4.667,0,Quiet (<5),False
12,172.8,-60.0,11549,1,2433484.229712,1950-07-21,13.770553588867188,,3404,302,3.0,0,Quiet (<5),False
13,187.20000000000002,-60.0,36,1,2433039.243058,1949-05-02,14.336976051330566,,3441,123,3.667,0,Quiet (<5),False
13,187.20000000000002,-60.0,319,1,2434075.487969,1952-03-03,10.365285873413086,,3564,129,6.667,2,G2 (6),False
13,187.20000000000002,-60.0,332,1,2433039.243055,1949-05-02,14.34788703918457,,3441,123,3.667,0,Quiet (<5),False
13,187.20000000000002,-60.0,1314,1,2432977.53492,1949-03-02,13.241591453552246,,3441,123,4.667,0,Quiet (<5),False
13,187.20000000000002,-60.0,1663,1,2433039.243055,1949-05-02,14.171409606933594,,3441,123,3.667,0,Quiet (<5),False
13,187.20000000000002,-60.0,2089,1,2433038.21048,1949-05-01,13.944912910461426,,3564,129,5.333,1,G1 (5),False
13,187.20000000000002,-60.0,2409,1,2433039.243053,1949-05-02,14.200410842895508,,3621,125,3.667,0,Quiet (<5),False
13,187.20000000000002,-60.0,3073,1,2434075.487965,1952-03-03,10.303067207336426,,3442,124,6.667,2,G2 (6),False
13,187.20000000000002,-60.0,4117,1,2433038.210459,1949-05-01,13.754712104797363,,3442,124,5.333,1,G1 (5),False
13,187.20000000000002,-60.0,5757,1,2433038.210474,1949-05-01,13.846590042114258,,3442,124,5.333,1,G1 (5),False
13,187.20000000000002,-60.0,5800,1,2433055.244877,1949-05-18,16.786338806152344,,3442,124,4.0,0,Quiet (<5),False
13,187.20000000000002,-60.0,6049,1,2433039.243055,1949-05-02,14.219888687133789,,3441,123,3.667,0,Quiet (<5),False
13,187.20000000000002,-60.0,7046,1,2433055.2449,1949-05-18,15.36616039276123,,3442,124,4.0,0,Quiet (<5),False
13,187.20000000000002,-60.0,7325,1,2433055.244877,1949-05-18,15.687301635742188,,3442,124,4.0,0,Quiet (<5),False
13,187.20000000000002,-60.0,7335,1,2433418.288795,1950-05-16,14.625014305114746,,3621,125,5.333,1,G1 (5),False
13,187.20000000000002,-60.0,7703,1,2432968.43608,1949-02-20,16.797025680541992,,3563,128,4.333,0,Quiet (<5),False
13,187.20000000000002,-60.0,7935,1,2433039.243043,1949-05-02,14.228784561157227,,3441,123,3.667,0,Quiet (<5),False
13,187.20000000000002,-60.0,8174,1,2432968.436061,1949-02-20,17.000553131103516,,3563,128,4.333,0,Quiet (<5),False
14,201.6,-60.0,54,1,2434896.280154,1954-06-02,12.410147666931152,,3313,140,3.0,0,Quiet (<5),False
14,201.6,-60.0,198,1,2433041.276007,1949-05-04,13.06372356414795,,3313,140,7.0,3,G3 (7),False
14,201.6,-60.0,521,1,2433025.246403,1949-04-18,14.497580528259277,,3370,141,4.0,0,Quiet (<5),False
14,201.6,-60.0,545,1,2433444.35684,1950-06-11,12.797280311584473,,3370,141,5.333,1,G1 (5),False
14,201.6,-60.0,581,1,2434896.280152,1954-06-02,12.688446998596191,,3313,140,3.0,0,Quiet (<5),False
14,201.6,-60.0,719,1,2434896.280152,1954-06-02,12.24704360961914,,3369,140,3.0,0,Quiet (<5),False
14,201.6,-60.0,726,1,2433719.403034,1951-03-13,13.315940856933594,,3370,141,6.667,2,G2 (6),False
14,201.6,-60.0,867,1,2433040.544324,1949-05-04,13.409226417541504,,3313,140,7.0,3,G3 (7),False
14,201.6,-60.0,929,1,2433041.276003,1949-05-04,13.146175384521484,,3313,140,7.0,3,G3 (7),False
14,201.6,-60.0,1013,1,2434896.27704,1954-06-02,11.994449615478516,,3329,137,3.0,0,Quiet (<5),False
14,201.6,-60.0,1211,1,2434896.277039,1954-06-02,11.945656776428223,,3313,140,3.0,0,Quiet (<5),False
14,201.6,-60.0,1425,1,2433057.401566,1949-05-20,13.692201614379883,,3369,140,3.0,0,Quiet (<5),False
14,201.6,-60.0,1716,1,2434898.250736,1954-06-04,12.999958038330078,,3313,140,3.333,0,Quiet (<5),False
14,201.6,-60.0,1740,1,2434898.243477,1954-06-04,13.139558792114258,,3329,137,3.333,0,Quiet (<5),False
14,201.6,-60.0,1750,1,2434898.243477,1954-06-04,13.177678108215332,,3313,140,3.333,0,Quiet (<5),False
14,201.6,-60.0,1869,1,2434896.280158,1954-06-02,12.780399322509766,,3313,140,3.0,0,Quiet (<5),False
14,201.6,-60.0,1904,1,2433041.276009,1949-05-04,13.818174362182617,,3313,140,7.0,3,G3 (7),False
14,201.6,-60.0,2170,1,2434896.280155,1954-06-02,12.672066688537598,,3329,137,3.0,0,Quiet (<5),False
14,201.6,-60.0,2221,1,2434075.487615,1952-03-03,10.20516586303711,,3370,141,6.667,2,G2 (6),False
14,201.6,-60.0,2295,1,2434898.243478,1954-06-04,13.15821361541748,,3313,140,3.333,0,Quiet (<5),False
14,201.6,-60.0,2449,1,2434898.234113,1954-06-04,11.37338924407959,,3369,140,3.333,0,Quiet (<5),False
14,201.6,-60.0,3067,1,2433041.276014,1949-05-04,13.821398735046387,,3313,140,7.0,3,G3 (7),False
14,201.6,-60.0,3065,1,2433090.28621,1949-06-22,12.306370735168457,,3330,138,3.667,0,Quiet (<5),False
14,201.6,-60.0,3292,1,2434898.24348,1954-06-04,12.838658332824707,,3313,140,3.333,0,Quiet (<5),False
14,201.6,-60.0,3360,1,2432968.466076,1949-02-20,14.045729637145996,,3313,140,4.333,0,Quiet (<5),False
14,201.6,-60.0,3401,1,2433719.403044,1951-03-13,12.476566314697266,,3314,141,6.667,2,G2 (6),False
16,230.4,-60.0,239,1,2432978.532858,1949-03-03,13.24038314819336,,3053,134,5.0,1,G1 (5),False
16,230.4,-60.0,288,1,2433057.344948,1949-05-20,16.77264976501465,,3002,125,3.0,0,Quiet (<5),False
16,230.4,-60.0,554,1,2433057.344949,1949-05-20,16.515438079833984,,3002,125,3.0,0,Quiet (<5),False
16,230.4,-60.0,582,1,2433041.34126,1949-05-04,13.493570327758789,,3001,124,7.0,3,G3 (7),False
16,230.4,-60.0,734,1,2432998.630699,1949-03-23,14.383428573608398,,3001,124,7.667,3,G3 (7),False
16,230.4,-60.0,765,1,2433057.344947,1949-05-20,16.452356338500977,,3052,133,3.0,0,Quiet (<5),False
16,230.4,-60.0,1112,1,2433057.344951,1949-05-20,16.635648727416992,,3002,125,3.0,0,Quiet (<5),False
16,230.4,-60.0,1298,1,2433055.352128,1949-05-18,13.96859359741211,,3001,124,4.0,0,Quiet (<5),False
16,230.4,-60.0,1417,1,2433041.341261,1949-05-04,13.736910820007324,,3001,124,7.0,3,G3 (7),False
16,230.4,-60.0,1768,1,2433057.344945,1949-05-20,16.597814559936523,,3052,133,3.0,0,Quiet (<5),False
16,230.4,-60.0,1964,1,2433421.309892,1950-05-19,15.009926795959473,,3001,124,3.0,0,Quiet (<5),False
16,230.4,-60.0,2046,1,2433057.344949,1949-05-20,16.703859329223633,,3002,125,3.0,0,Quiet (<5),False
16,230.4,-60.0,2567,1,2433066.345329,1949-05-29,16.5262508392334,,3002,125,3.0,0,Quiet (<5),False
16,230.4,-60.0,2566,1,2433062.27453,1949-05-25,13.907599449157715,,3002,125,3.667,0,Quiet (<5),False
16,230.4,-60.0,2624,1,2433090.287317,1949-06-22,13.770659446716309,,3052,133,3.667,0,Quiet (<5),False
16,230.4,-60.0,2658,1,2434123.315895,1952-04-20,14.204733848571777,,3052,133,5.0,1,G1 (5),False
16,230.4,-60.0,2898,1,2433062.27453,1949-05-25,13.910286903381348,,3002,125,3.667,0,Quiet (<5),False
16,230.4,-60.0,2959,1,2433062.274522,1949-05-25,13.930451393127441,,3053,134,3.667,0,Quiet (<5),False
16,230.4,-60.0,3241,1,2433041.341248,1949-05-04,13.381327629089355,,3052,133,7.0,3,G3 (7),False
16,230.4,-60.0,3333,1,2432954.568528,1949-02-07,16.366558074951172,,3052,133,5.333,1,G1 (5),False
16,230.4,-60.0,3338,1,2433057.34494,1949-05-20,17.03343963623047,,3052,133,3.0,0,Quiet (<5),False
16,230.4,-60.0,3699,1,2433062.274521,1949-05-25,13.888528823852539,,3053,134,3.667,0,Quiet (<5),False
16,230.4,-60.0,3702,1,2433055.352114,1949-05-18,13.931896209716797,,3052,133,4.0,0,Quiet (<5),False
16,230.4,-60.0,3885,1,2433041.341257,1949-05-04,13.589842796325684,,3052,133,7.0,3,G3 (7),False
16,230.4,-60.0,4017,1,2433360.534399,1950-03-20,15.245353698730469,,3001,124,7.333,3,G3 (7),False
16,230.4,-60.0,4031,1,2433360.534378,1950-03-20,16.032392501831055,,3053,134,7.333,3,G3 (7),False
16,230.4,-60.0,4196,1,2433041.341246,1949-05-04,13.457925796508789,,3052,133,7.0,3,G3 (7),False
16,230.4,-60.0,4750,1,2433498.225777,1950-08-04,12.51878833770752,,3053,134,5.0,1,G1 (5),False
16,230.4,-60.0,4988,1,2432978.532862,1949-03-03,14.152042388916016,,3002,125,5.0,1,G1 (5),False
16,230.4,-60.0,5557,1,2433360.534405,1950-03-20,15.849479675292969,,3053,134,7.333,3,G3 (7),False
16,230.4,-60.0,5555,1,2433095.41546,1949-06-27,11.48758602142334,,3002,125,4.0,0,Quiet (<5),False
16,230.4,-60.0,5732,1,2433472.294171,1950-07-09,12.900843620300293,,3053,134,3.667,0,Quiet (<5),False
16,230.4,-60.0,5799,1,2432998.630681,1949-03-23,15.565510749816895,,3053,134,7.667,3,G3 (7),False
16,230.4,-60.0,6183,1,2434214.226063,1952-07-20,15.604741096496582,,3053,134,5.667,1,G1 (5),False
16,230.4,-60.0,6354,1,2434123.315915,1952-04-20,14.602652549743652,,3001,124,5.0,1,G1 (5),False
16,230.4,-60.0,6628,1,2433421.309901,1950-05-19,13.912296295166016,,3001,124,3.0,0,Quiet (<5),False
16,230.4,-60.0,6768,1,2432978.532881,1949-03-03,13.390104293823242,,3002,125,5.0,1,G1 (5),False
16,230.4,-60.0,6772,1,2433057.34495,1949-05-20,15.810344696044922,,3052,133,3.0,0,Quiet (<5),False
16,230.4,-60.0,6873,1,2434123.315905,1952-04-20,14.523980140686035,,3052,133,5.0,1,G1 (5),False
16,230.4,-60.0,6956,1,2433085.401523,1949-06-17,15.201281547546387,,3002,125,4.333,0,Quiet (<5),False
16,230.4,-60.0,7168,1,2433041.341243,1949-05-04,13.50592041015625,,3052,133,7.0,3,G3 (7),False
16,230.4,-60.0,7208,1,2434145.317795,1952-05-12,11.600584983825684,,3052,133,4.333,0,Quiet (<5),False
16,230.4,-60.0,7332,1,2433360.534407,1950-03-20,16.123306274414062,,3001,124,7.333,3,G3 (7),False
16,230.4,-60.0,7510,1,2433032.345448,1949-04-25,13.622791290283203,,3008,120,3.0,0,Quiet (<5),False
16,230.4,-60.0,7527,1,2433085.401525,1949-06-17,14.482773780822754,,3002,125,4.333,0,Quiet (<5),False
16,230.4,-60.0,7546,1,2434123.3159,1952-04-20,14.468372344970703,,3052,133,5.0,1,G1 (5),False
16,230.4,-60.0,7551,1,2433032.345449,1949-04-25,13.630303382873535,,3008,120,3.0,0,Quiet (<5),False
16,230.4,-60.0,8308,1,2432954.568497,1949-02-07,16.40411949157715,,3008,120,5.333,1,G1 (5),False
16,230.4,-60.0,8374,1,2433057.34494,1949-05-20,16.852130889892578,,3052,133,3.0,0,Quiet (<5),False
16,230.4,-60.0,8557,1,2433001.435346,1949-03-25,13.818766593933105,,3052,133,7.0,3,G3 (7),False
16,230.4,-60.0,8832,1,2433057.344938,1949-05-20,17.000171661376953,,3052,133,3.0,0,Quiet (<5),False
16,230.4,-60.0,9462,1,2433032.345449,1949-04-25,13.634550094604492,,3008,120,3.0,0,Quiet (<5),False
16,230.4,-60.0,10425,1,2432976.536088,1949-03-01,11.123078346252441,,3002,125,5.333,1,G1 (5),False
16,230.4,-60.0,10540,1,2432957.557793,1949-02-10,15.635931015014648,,3052,133,2.667,0,Quiet (<5),False
16,230.4,-60.0,10751,1,2433041.341274,1949-05-04,14.127440452575684,,3001,124,7.0,3,G3 (7),False
16,230.4,-60.0,10979,1,2433085.401539,1949-06-17,15.516073226928711,,3052,133,4.333,0,Quiet (<5),False
16,230.4,-60.0,11588,1,2434461.417518,1953-03-24,11.619677543640137,,3002,125,6.667,2,G2 (6),True
16,230.4,-60.0,11644,1,2434180.312783,1952-06-16,10.199649810791016,,3052,133,5.333,1,G1 (5),False
16,230.4,-60.0,11767,1,2433057.344934,1949-05-20,17.075986862182617,,3052,133,3.0,0,Quiet (<5),False
16,230.4,-60.0,12020,1,2433391.40831,1950-04-19,11.239509582519531,,3002,125,4.667,0,Quiet (<5),False
17,244.8,-60.0,248,1,2433043.552118,1949-05-07,13.663129806518555,,3446,119,5.0,1,G1 (5),False
17,244.8,-60.0,1311,1,2433099.483094,1949-07-01,11.756281852722168,,3446,119,3.667,0,Quiet (<5),False
17,244.8,-60.0,1345,1,2433536.241074,1950-09-11,12.554641723632812,,3386,127,5.333,1,G1 (5),False
17,244.8,-60.0,1706,1,2433011.507589,1949-04-05,11.62268352508545,,3416,123,3.333,0,Quiet (<5),False
17,244.8,-60.0,1895,1,2433063.28677,1949-05-26,13.10290813446045,,3446,119,3.667,0,Quiet (<5),False
17,244.8,-60.0,1919,1,2433169.257433,1949-09-09,13.441625595092773,,3385,126,3.667,0,Quiet (<5),False
17,244.8,-60.0,2143,1,2433001.612429,1949-03-26,15.583786964416504,,3386,127,4.333,0,Quiet (<5),False
17,244.8,-60.0,2302,1,2433071.349475,1949-06-03,12.60682201385498,,3445,118,5.0,1,G1 (5),False
17,244.8,-60.0,2985,1,2433071.414567,1949-06-03,14.334566116333008,,3424,128,5.0,1,G1 (5),False
17,244.8,-60.0,3036,1,2433172.2227,1949-09-12,16.273014068603516,,3385,126,5.667,1,G1 (5),False
17,244.8,-60.0,3049,1,2434461.41692,1953-03-24,13.41801929473877,,3446,119,6.667,2,G2 (6),True
17,244.8,-60.0,3255,1,2433063.286759,1949-05-26,14.009078979492188,,3386,127,3.667,0,Quiet (<5),False
17,244.8,-60.0,3293,1,2433099.483081,1949-07-01,13.081863403320312,,3386,127,3.667,0,Quiet (<5),False
17,244.8,-60.0,3772,1,2433043.552109,1949-05-07,14.345556259155273,,3386,127,5.0,1,G1 (5),False
17,244.8,-60.0,4058,1,2433063.286777,1949-05-26,13.813825607299805,,3446,119,3.667,0,Quiet (<5),False
17,244.8,-60.0,4244,1,2433089.54252,1949-06-22,14.567131042480469,,3385,126,3.667,0,Quiet (<5),False
17,244.8,-60.0,4462,1,2433169.257427,1949-09-09,13.47624397277832,,3445,118,3.667,0,Quiet (<5),False
17,244.8,-60.0,4562,1,2433063.28677,1949-05-26,13.406046867370605,,3446,119,3.667,0,Quiet (<5),False
17,244.8,-60.0,4999,1,2433001.612442,1949-03-26,15.51883602142334,,3446,119,4.333,0,Quiet (<5),False
17,244.8,-60.0,5022,1,2433063.286762,1949-05-26,13.57938003540039,,3425,129,3.667,0,Quiet (<5),False
17,244.8,-60.0,5064,1,2433099.4831,1949-07-01,12.450916290283203,,3446,119,3.667,0,Quiet (<5),False
17,244.8,-60.0,5219,1,2434461.41693,1953-03-24,14.024043083190918,,3416,123,6.667,2,G2 (6),True
17,244.8,-60.0,5325,1,2433452.354793,1950-06-19,14.917299270629883,,3446,119,4.0,0,Quiet (<5),False
17,244.8,-60.0,5395,1,2433033.576909,1949-04-27,15.551515579223633,,3385,126,4.667,0,Quiet (<5),False
17,244.8,-60.0,5710,1,2433063.286755,1949-05-26,14.066705703735352,,3386,127,3.667,0,Quiet (<5),False
17,244.8,-60.0,5733,1,2433033.576923,1949-04-27,14.272924423217773,,3385,126,4.667,0,Quiet (<5),False
17,244.8,-60.0,5979,1,2433063.286771,1949-05-26,14.147919654846191,,3446,119,3.667,0,Quiet (<5),False
17,244.8,-60.0,7308,1,2433043.552129,1949-05-07,14.049538612365723,,3416,123,5.0,1,G1 (5),False
17,244.8,-60.0,7408,1,2433001.502653,1949-03-26,13.974674224853516,,3385,126,4.333,0,Quiet (<5),False
17,244.8,-60.0,7574,1,2433043.552129,1949-05-07,13.439484596252441,,3446,119,5.0,1,G1 (5),False
17,244.8,-60.0,7689,1,2433043.55213,1949-05-07,13.804619789123535,,3446,119,5.0,1,G1 (5),False
17,244.8,-60.0,8888,1,2434236.340121,1952-08-11,13.939332008361816,,3446,119,4.333,0,Quiet (<5),False
17,244.8,-60.0,8914,1,2433174.234714,1949-09-14,14.107844352722168,,3416,123,5.667,1,G1 (5),False
17,244.8,-60.0,9097,1,2433169.257453,1949-09-09,13.339299201965332,,3424,128,3.667,0,Quiet (<5),False
17,244.8,-60.0,9150,1,2433063.286778,1949-05-26,14.067179679870605,,3416,123,3.667,0,Quiet (<5),False
17,244.8,-60.0,9326,1,2433043.552134,1949-05-07,14.156545639038086,,3416,123,5.0,1,G1 (5),False
17,244.8,-60.0,9337,1,2433503.224246,1950-08-09,13.294121742248535,,3425,129,7.667,3,G3 (7),False
17,244.8,-60.0,10182,1,2433063.28678,1949-05-26,13.260026931762695,,3446,119,3.667,0,Quiet (<5),False
18,259.2,-60.0,729,1,2433039.635581,1949-05-03,16.22687530517578,,3066,139,7.0,3,G3 (7),False
18,259.2,-60.0,778,1,2433099.208488,1949-07-01,14.53579044342041,,3122,140,3.667,0,Quiet (<5),False
18,259.2,-60.0,846,1,2433512.327126,1950-08-18,14.859734535217285,,3066,139,4.667,0,Quiet (<5),False
18,259.2,-60.0,933,1,2433040.405733,1949-05-03,13.901961326599121,,3010,142,7.0,3,G3 (7),False
18,259.2,-60.0,1147,1,2433113.293044,1949-07-15,15.941889762878418,,3121,139,4.333,0,Quiet (<5),False
18,259.2,-60.0,1221,1,2433512.327123,1950-08-18,16.167644500732422,,3011,143,4.667,0,Quiet (<5),False
18,259.2,-60.0,1284,1,2433099.208486,1949-07-01,15.25119686126709,,3122,140,3.667,0,Quiet (<5),False
18,259.2,-60.0,1509,1,2433039.635585,1949-05-03,16.3079833984375,,3121,139,7.0,3,G3 (7),False
18,259.2,-60.0,1714,1,2433091.309758,1949-06-23,14.303084373474121,,3010,142,3.667,0,Quiet (<5),False
18,259.2,-60.0,1737,1,2434218.237909,1952-07-24,11.324790000915527,,3066,139,4.333,0,Quiet (<5),False
18,259.2,-60.0,1794,1,2433096.510032,1949-06-29,14.201936721801758,,3065,138,3.667,0,Quiet (<5),False
18,259.2,-60.0,1981,1,2433010.518272,1949-04-04,14.707935333251953,,3010,142,3.333,0,Quiet (<5),False
18,259.2,-60.0,2077,1,2433039.635578,1949-05-03,16.1250057220459,,3066,139,7.0,3,G3 (7),False
18,259.2,-60.0,2187,1,2433099.208496,1949-07-01,14.579577445983887,,3066,139,3.667,0,Quiet (<5),False
18,259.2,-60.0,2202,1,2433063.286677,1949-05-26,13.726698875427246,,3065,138,3.667,0,Quiet (<5),False
18,259.2,-60.0,2240,1,2433113.293047,1949-07-15,15.02096939086914,,3011,143,4.333,0,Quiet (<5),False
18,259.2,-60.0,2281,1,2433099.208484,1949-07-01,14.082761764526367,,3122,140,3.667,0,Quiet (<5),False
18,259.2,-60.0,3079,1,2433099.2085,1949-07-01,14.989314079284668,,3066,139,3.667,0,Quiet (<5),False
18,259.2,-60.0,3153,1,2433010.518271,1949-04-04,14.733036041259766,,3066,139,3.333,0,Quiet (<5),False
18,259.2,-60.0,3222,1,2433010.518274,1949-04-04,13.865078926086426,,3010,142,3.333,0,Quiet (<5),False
18,259.2,-60.0,3463,1,2433063.286663,1949-05-26,14.196746826171875,,3010,142,3.667,0,Quiet (<5),False
18,259.2,-60.0,3483,1,2433043.551786,1949-05-07,14.130318641662598,,3121,139,5.0,1,G1 (5),False
18,259.2,-60.0,3504,1,2433536.241769,1950-09-11,12.056709289550781,,3122,140,5.333,1,G1 (5),False
18,259.2,-60.0,3952,1,2434268.28841,1952-09-12,14.620410919189453,,3065,138,4.667,0,Quiet (<5),False
18,259.2,-60.0,4061,1,2433111.264118,1949-07-13,16.69642448425293,,3121,139,5.0,1,G1 (5),False
18,259.2,-60.0,4709,1,2433099.208481,1949-07-01,15.17529296875,,3122,140,3.667,0,Quiet (<5),False
18,259.2,-60.0,4832,1,2433119.292378,1949-07-21,13.037524223327637,,3010,142,4.0,0,Quiet (<5),False
18,259.2,-60.0,5032,1,2433039.635573,1949-05-03,16.498289108276367,,3010,142,7.0,3,G3 (7),False
18,259.2,-60.0,5113,1,2434221.406843,1952-07-27,17.041845321655273,,3010,142,4.333,0,Quiet (<5),False
18,259.2,-60.0,5150,1,2433512.327115,1950-08-18,13.872241973876953,,3066,139,4.667,0,Quiet (<5),False
18,259.2,-60.0,5165,1,2433099.208479,1949-07-01,15.472793579101562,,3122,140,3.667,0,Quiet (<5),False
18,259.2,-60.0,5253,1,2433063.286683,1949-05-26,14.082989692687988,,3065,138,3.667,0,Quiet (<5),False
18,259.2,-60.0,5395,1,2433060.385497,1949-05-23,11.862135887145996,,3010,142,3.0,0,Quiet (<5),False
18,259.2,-60.0,5467,1,2434214.227206,1952-07-20,12.957552909851074,,3011,143,5.667,1,G1 (5),False
18,259.2,-60.0,5475,1,2433451.342136,1950-06-18,14.297628402709961,,3066,139,4.0,0,Quiet (<5),False
18,259.2,-60.0,5584,1,2433512.327144,1950-08-18,15.879469871520996,,3066,139,4.667,0,Quiet (<5),False
18,259.2,-60.0,5890,1,2433512.327147,1950-08-18,15.765195846557617,,2945,137,4.667,0,Quiet (<5),False
18,259.2,-60.0,5980,1,2433010.51827,1949-04-04,14.79841423034668,,2944,136,3.333,0,Quiet (<5),False
18,259.2,-60.0,6008,1,2433099.208501,1949-07-01,13.634049415588379,,3066,139,3.667,0,Quiet (<5),False
18,259.2,-60.0,6017,1,2433512.32714,1950-08-18,15.503116607666016,,3066,139,4.667,0,Quiet (<5),False
18,259.2,-60.0,6682,1,2433175.289791,1949-09-15,14.418707847595215,,3010,142,5.333,1,G1 (5),False
